SiteID,Site,Location,Date,Matrix,CHEM_CODE,Parameter,Value,Units,DetectionFlag,ReportingLimit,MDL,REPORTABLE
48,Site 3,A-3,2-Jun-16,WG,FE,Iron,0.019,MG/L,=,,,Y
48,Site 3,A-4,5-May-16,WG,FE,Iron,0.01,MG/L,=,,,Y
48,Site 3,A-2,2-Jun-16,WG,FE,Iron,1.665,MG/L,=,,,Y
48,Site 3,A-3,2-Jun-16,WG,FE,Iron,0.379,MG/L,=,,,Y
48,Site 3,A-5,17-Jun-16,WS,MG,Magnesium,3.807,MG/L,=,,,Y
48,Site 3,A-2,5-May-16,WG,MG,Magnesium,17.096,MG/L,=,,,Y
48,Site 3,A-2,2-Jun-16,WG,MG,Magnesium,14.275,MG/L,=,,,Y
48,Site 3,A-3,5-May-16,WG,MG,Magnesium,47.323,MG/L,=,,,Y
48,Site 3,A-4,5-May-16,WG,MG,Magnesium,32.192,MG/L,=,,,Y
48,Site 3,A-2,2-Jun-16,WG,MG,Magnesium,15.171,MG/L,=,,,Y
48,Site 3,A-3,2-Jun-16,WG,MG,Magnesium,42.621,MG/L,=,,,Y
47,Site 1,Drain_E,10-May-16,WS,AS,Arsenic,0.014,MG/L,=,,,Y
47,Site 1,Drain_E,10-Jun-16,WS,AS,Arsenic,0.019,MG/L,=,,,Y
47,Site 1,Drain_W,10-May-16,WS,AS,Arsenic,0.02,MG/L,=,,,Y
47,Site 1,Drain_W,10-Jun-16,WS,AS,Arsenic,0.026,MG/L,=,,,Y
47,Site 1,Feed,24-May-16,WS,AS,Arsenic,0.002,MG/L,=,,,Y
47,Site 1,Feed,15-Jun-16,WS,AS,Arsenic,0.004,MG/L,=,,,Y
47,Site 1,Drain_E,10-May-16,WS,AS,Arsenic,0.018,MG/L,=,,,Y
47,Site 1,Drain_E,10-Jun-16,WS,AS,Arsenic,0.02,MG/L,=,,,Y
47,Site 1,Drain_W,10-May-16,WS,AS,Arsenic,0.023,MG/L,=,,,Y
47,Site 1,Drain_W,10-Jun-16,WS,AS,Arsenic,0.027,MG/L,=,,,Y
47,Site 1,Feed,24-May-16,WS,AS,Arsenic,0.005,MG/L,=,,,Y
47,Site 1,Feed,15-Jun-16,WS,AS,Arsenic,0.007,MG/L,=,,,Y
48,Site 3,A-5,4-May-16,WS,K,Potassium,121.8,MG/L,=,,,Y
48,Site 3,A-5,17-Jun-16,WS,K,Potassium,131.1,MG/L,=,,,Y
48,Site 3,A-2,5-May-16,WG,K,Potassium,27.8,MG/L,=,,,Y
48,Site 3,A-3,5-May-16,WG,K,Potassium,27.3,MG/L,=,,,Y
48,Site 3,A-3,2-Jun-16,WG,K,Potassium,32.2,MG/L,=,,,Y
48,Site 3,A-4,5-May-16,WG,K,Potassium,28.4,MG/L,=,,,Y
47,Site 1,ML-1,7-Jun-16,WG,MG,Magnesium,51.61,MG/L,=,,,Y
47,Site 1,ML-1,13-May-16,WG,MG,Magnesium,61.901,MG/L,=,,,Y
47,Site 1,ML-1,7-Jun-16,WG,K,Potassium,10,MG/L,=,,,Y
47,Site 1,ML-2,7-Jul-16,WG,CU,Copper,0,MG/L,ND,0.001,,Y
47,Site 1,ML-2,7-Jul-16,WG,FE,Iron,0,MG/L,ND,0.001,,Y
47,Site 1,Drain_E,10-May-16,WS,FE,Iron,0,MG/L,ND,0.001,,Y
47,Site 1,Drain_E,10-Jun-16,WS,FE,Iron,0,MG/L,ND,0.001,,Y
47,Site 1,Drain_W,10-May-16,WS,FE,Iron,0,MG/L,ND,0.001,,Y
47,Site 1,Drain_W,10-Jun-16,WS,FE,Iron,0.055,MG/L,=,,,Y
47,Site 1,Feed,24-May-16,WS,FE,Iron,0,MG/L,ND,0.001,,Y
47,Site 1,Feed,15-Jun-16,WS,FE,Iron,0,MG/L,ND,0.001,,Y
47,Site 1,Drain_E,10-May-16,WS,FE,Iron,0.173,MG/L,=,,,Y
47,Site 1,Drain_E,10-Jun-16,WS,FE,Iron,0.105,MG/L,=,,,Y
47,Site 1,Drain_W,10-May-16,WS,FE,Iron,0.028,MG/L,=,,,Y
47,Site 1,Drain_W,10-Jun-16,WS,FE,Iron,0.075,MG/L,=,,,Y
47,Site 1,Feed,24-May-16,WS,FE,Iron,1.316,MG/L,=,,,Y
47,Site 1,Feed,15-Jun-16,WS,FE,Iron,1.652,MG/L,=,,,Y
47,Site 1,ML-1,13-May-16,WG,AS,Arsenic,0.006,MG/L,=,,,Y
47,Site 1,ML-1,7-Jun-16,WG,AS,Arsenic,0.006,MG/L,=,,,Y
47,Site 1,ML-1,13-May-16,WG,AS,Arsenic,0.006,MG/L,=,,,Y
47,Site 1,ML-1,7-Jun-16,WG,AS,Arsenic,0.006,MG/L,=,,,Y
47,Site 1,WL-1,8-Jul-16,WG,MG,Magnesium,5.888,MG/L,=,,,Y
47,Site 1,Drain_E,10-May-16,WS,CU,Copper,0,MG/L,ND,0.001,,Y
47,Site 1,Drain_E,10-Jun-16,WS,CU,Copper,0.003,MG/L,=,,,Y
47,Site 1,Drain_W,10-May-16,WS,CU,Copper,0.033,MG/L,=,,,Y
47,Site 1,Drain_W,10-Jun-16,WS,CU,Copper,0.046,MG/L,=,,,Y
47,Site 1,Feed,24-May-16,WS,CU,Copper,0.002,MG/L,=,,,Y
47,Site 1,Feed,15-Jun-16,WS,CU,Copper,0.009,MG/L,=,,,Y
47,Site 1,Drain_E,10-May-16,WS,CU,Copper,0,MG/L,ND,0.001,,Y
47,Site 1,Drain_E,10-Jun-16,WS,CU,Copper,0.003,MG/L,=,,,Y
47,Site 1,Drain_W,10-May-16,WS,CU,Copper,0.043,MG/L,=,,,Y
47,Site 1,Drain_W,10-Jun-16,WS,CU,Copper,0.047,MG/L,=,,,Y
47,Site 1,Feed,24-May-16,WS,CU,Copper,0.039,MG/L,=,,,Y
47,Site 1,Feed,15-Jun-16,WS,CU,Copper,0.299,MG/L,=,,,Y
48,Site 3,A-5,4-May-16,WS,MG,Magnesium,3.304,MG/L,=,,,Y
48,Site 3,A-3,2-Jun-16,WG,K,Potassium,33.9,MG/L,=,,,Y
48,Site 3,A-4,5-May-16,WG,CU,Copper,0.007,MG/L,=,,,Y
48,Site 3,A-3,2-Jun-16,WG,MG,Magnesium,41.352,MG/L,=,,,Y
48,Site 3,A-2,2-Jun-16,WG,K,Potassium,35.2,MG/L,=,,,Y
48,Site 3,A-2,2-Jun-16,WG,K,Potassium,38.3,MG/L,=,,,Y
47,Site 1,ML-1,13-May-16,WG,CU,Copper,0.003,MG/L,=,,,Y
47,Site 1,ML-1,7-Jun-16,WG,CU,Copper,0.004,MG/L,=,,,Y
47,Site 1,ML-1,13-May-16,WG,CU,Copper,0.008,MG/L,=,,,Y
47,Site 1,ML-1,7-Jun-16,WG,CU,Copper,0.006,MG/L,=,,,Y
47,Site 1,ML-1,13-May-16,WG,FE,Iron,0,MG/L,ND,0.001,,Y
47,Site 1,ML-1,7-Jun-16,WG,FE,Iron,0.011,MG/L,=,,,Y
47,Site 1,Drain_E,12-Jul-16,WS,AS,Arsenic,0.013,MG/L,=,,,Y
47,Site 1,Drain_W,12-Jul-16,WS,AS,Arsenic,0.018,MG/L,=,,,Y
47,Site 1,Feed,13-Jul-16,WS,AS,Arsenic,0.006,MG/L,=,,,Y
47,Site 1,Drain_E,12-Jul-16,WS,AS,Arsenic,0.014,MG/L,=,,,Y
47,Site 1,Feed,13-Jul-16,WS,AS,Arsenic,0.01,MG/L,=,,,Y
47,Site 1,Drain_E,12-Jul-16,WS,CU,Copper,0.003,MG/L,=,,,Y
47,Site 1,Drain_W,12-Jul-16,WS,CU,Copper,0.038,MG/L,=,,,Y
47,Site 1,Feed,13-Jul-16,WS,CU,Copper,0.003,MG/L,=,,,Y
47,Site 1,Drain_E,12-Jul-16,WS,CU,Copper,0.003,MG/L,=,,,Y
47,Site 1,Drain_W,12-Jul-16,WS,CU,Copper,0.038,MG/L,=,,,Y
47,Site 1,Drain_E,12-Jul-16,WS,FE,Iron,0,MG/L,ND,0.001,,Y
47,Site 1,Drain_W,12-Jul-16,WS,FE,Iron,0.005,MG/L,=,,,Y
47,Site 1,Feed,13-Jul-16,WS,FE,Iron,0.644,MG/L,=,,,Y
47,Site 1,Drain_E,12-Jul-16,WS,FE,Iron,0.075,MG/L,=,,,Y
47,Site 1,Drain_W,12-Jul-16,WS,FE,Iron,0.033,MG/L,=,,,Y
47,Site 1,Feed,13-Jul-16,WS,FE,Iron,2.126,MG/L,=,,,Y
47,Site 1,Drain_E,12-Jul-16,WS,MG,Magnesium,107.975,MG/L,=,,,Y
47,Site 1,Drain_W,12-Jul-16,WS,MG,Magnesium,52.591,MG/L,=,,,Y
47,Site 1,Feed,13-Jul-16,WS,MG,Magnesium,0.206,MG/L,=,,,Y
49,Site 2,WL-6,14-Jul-16,WG,MG,Magnesium,55.747,MG/L,=,,,Y
49,Site 2,WL-7,2-Jul-16,WG,MG,Magnesium,32.809,MG/L,=,,,Y
49,Site 2,WL-9,15-Jul-16,WG,MG,Magnesium,8.033,MG/L,=,,,Y
49,Site 2,ML-23,6-May-16,WS,MG,Magnesium,569.32,MG/L,=,,,Y
49,Site 2,ML-23,18-Jun-16,WS,MG,Magnesium,960.169,MG/L,=,,,Y
49,Site 2,ML-23,19-Jun-16,WS,MG,Magnesium,1165.17,MG/L,=,,,Y
49,Site 2,ML-23,20-Jun-16,WS,MG,Magnesium,1050.32,MG/L,=,,,Y
49,Site 2,ML-23,21-Jun-16,WS,MG,Magnesium,1361.39,MG/L,=,,,Y
49,Site 2,ML-23,22-Jun-16,WS,MG,Magnesium,1537.11,MG/L,=,,,Y
49,Site 2,ML-23,7-Jul-16,WS,MG,Magnesium,1229.56,MG/L,=,,,Y
47,Site 1,Drain_E,12-Jul-16,WS,MG,Magnesium,109.107,MG/L,=,,,Y
47,Site 1,Drain_W,12-Jul-16,WS,MG,Magnesium,53.651,MG/L,=,,,Y
47,Site 1,Feed,13-Jul-16,WS,MG,Magnesium,0.637,MG/L,=,,,Y
47,Site 1,Drain_E,12-Jul-16,WS,K,Potassium,66.7,MG/L,=,,,Y
47,Site 1,Drain_W,12-Jul-16,WS,K,Potassium,107.5,MG/L,=,,,Y
47,Site 1,Feed,13-Jul-16,WS,K,Potassium,210.3,MG/L,=,,,Y
47,Site 1,Drain_E,12-Jul-16,WS,K,Potassium,68.2,MG/L,=,,,Y
47,Site 1,Drain_W,12-Jul-16,WS,K,Potassium,111.5,MG/L,=,,,Y
47,Site 1,Feed,13-Jul-16,WS,K,Potassium,210.6,MG/L,=,,,Y
49,Site 2,ML-23,20-Jun-16,WS,FE,Iron,36.098,MG/L,=,,,Y
49,Site 2,ML-23,19-Jun-16,WS,CU,Copper,100.79,MG/L,=,,,Y
49,Site 2,WL-6,14-Jul-16,WG,MG,Magnesium,58.879,MG/L,=,,,Y
49,Site 2,WL-7,2-Jul-16,WG,MG,Magnesium,37.95,MG/L,=,,,Y
49,Site 2,WL-9,15-Jul-16,WG,MG,Magnesium,8.044,MG/L,=,,,Y
49,Site 2,ML-23,16-Jun-16,WS,MG,Magnesium,724.127,MG/L,=,,,Y
49,Site 2,ML-23,18-Jun-16,WS,MG,Magnesium,1211.54,MG/L,=,,,Y
49,Site 2,ML-23,19-Jun-16,WS,MG,Magnesium,1224.98,MG/L,=,,,Y
49,Site 2,ML-23,20-Jun-16,WS,MG,Magnesium,1241.32,MG/L,=,,,Y
49,Site 2,ML-23,21-Jun-16,WS,MG,Magnesium,1730.03,MG/L,=,,,Y
49,Site 2,ML-23,22-Jun-16,WS,MG,Magnesium,1833.81,MG/L,=,,,Y
47,Site 1,Drain_W,12-Jul-16,WS,AS,Arsenic,0.019,MG/L,=,,,Y
49,Site 2,ML-23,19-Jun-16,WS,FE,Iron,25.104,MG/L,=,,,Y
49,Site 2,ML-23,18-Jun-16,WS,FE,Iron,40.133,MG/L,=,,,Y
47,Site 1,ML-2,7-Jul-16,WG,AS,Arsenic,0.016,MG/L,=,,,Y
47,Site 1,WL-8,2-Jul-16,WG,AS,Arsenic,0,MG/L,ND,0.001,,Y
47,Site 1,WL-1,8-Jul-16,WG,AS,Arsenic,0.022,MG/L,=,,,Y
47,Site 1,ML-2,7-Jul-16,WG,AS,Arsenic,0.016,MG/L,=,,,Y
49,Site 2,ML-23,21-Jun-16,WS,AS,Arsenic,0.039,MG/L,=,,,Y
49,Site 2,ML-23,16-Jun-16,WS,MG,Magnesium,711.75,MG/L,=,,,Y
49,Site 2,WL-6,14-Jul-16,WG,FE,Iron,0,MG/L,ND,0.001,,Y
49,Site 2,WL-7,2-Jul-16,WG,FE,Iron,0,MG/L,ND,0.001,,Y
49,Site 2,WL-9,15-Jul-16,WG,FE,Iron,0,MG/L,ND,0.001,,Y
49,Site 2,ML-23,6-May-16,WS,FE,Iron,7.779,MG/L,=,,,Y
49,Site 2,ML-23,16-Jun-16,WS,FE,Iron,65.906,MG/L,=,,,Y
49,Site 2,ML-23,18-Jun-16,WS,FE,Iron,34.077,MG/L,=,,,Y
49,Site 2,ML-23,20-Jun-16,WS,FE,Iron,35.939,MG/L,=,,,Y
49,Site 2,ML-23,21-Jun-16,WS,FE,Iron,24.551,MG/L,=,,,Y
49,Site 2,ML-23,22-Jun-16,WS,FE,Iron,21.616,MG/L,=,,,Y
49,Site 2,ML-23,7-Jul-16,WS,FE,Iron,9.372,MG/L,=,,,Y
49,Site 2,WL-6,14-Jul-16,WG,FE,Iron,0.657,MG/L,=,,,Y
49,Site 2,WL-7,2-Jul-16,WG,FE,Iron,0.019,MG/L,=,,,Y
49,Site 2,WL-9,15-Jul-16,WG,FE,Iron,0.299,MG/L,=,,,Y
49,Site 2,ML-23,16-Jun-16,WS,FE,Iron,75.557,MG/L,=,,,Y
49,Site 2,ML-23,19-Jun-16,WS,FE,Iron,39.565,MG/L,=,,,Y
49,Site 2,ML-23,21-Jun-16,WS,FE,Iron,29.521,MG/L,=,,,Y
49,Site 2,ML-23,22-Jun-16,WS,FE,Iron,25.977,MG/L,=,,,Y
47,Site 1,Feed,13-Jul-16,WS,CU,Copper,0.179,MG/L,=,,,Y
49,Site 2,WL-6,14-Jul-16,WG,K,Potassium,4.8,MG/L,=,,,Y
49,Site 2,WL-7,2-Jul-16,WG,K,Potassium,11,MG/L,=,,,Y
49,Site 2,WL-9,15-Jul-16,WG,K,Potassium,8.2,MG/L,=,,,Y
49,Site 2,ML-23,6-May-16,WS,K,Potassium,14.6,MG/L,=,,,Y
49,Site 2,ML-23,16-Jun-16,WS,K,Potassium,19.4,MG/L,=,,,Y
49,Site 2,ML-23,18-Jun-16,WS,K,Potassium,14.7,MG/L,=,,,Y
49,Site 2,ML-23,19-Jun-16,WS,K,Potassium,19.8,MG/L,=,,,Y
49,Site 2,ML-23,20-Jun-16,WS,K,Potassium,19.2,MG/L,=,,,Y
49,Site 2,ML-23,21-Jun-16,WS,K,Potassium,21.7,MG/L,=,,,Y
49,Site 2,ML-23,22-Jun-16,WS,K,Potassium,23.5,MG/L,=,,,Y
49,Site 2,ML-23,7-Jul-16,WS,K,Potassium,33.3,MG/L,=,,,Y
49,Site 2,ML-23,7-Jul-16,WS,CU,Copper,104.641,MG/L,=,,,Y
49,Site 2,ML-23,22-Jun-16,WS,CU,Copper,111.624,MG/L,=,,,Y
49,Site 2,WL-6,14-Jul-16,WG,K,Potassium,5.7,MG/L,=,,,Y
49,Site 2,WL-7,2-Jul-16,WG,K,Potassium,11.2,MG/L,=,,,Y
49,Site 2,WL-9,15-Jul-16,WG,K,Potassium,8.2,MG/L,=,,,Y
49,Site 2,ML-23,16-Jun-16,WS,K,Potassium,19.6,MG/L,=,,,Y
49,Site 2,ML-23,18-Jun-16,WS,K,Potassium,30.5,MG/L,=,,,Y
49,Site 2,ML-23,19-Jun-16,WS,K,Potassium,31,MG/L,=,,,Y
49,Site 2,ML-23,20-Jun-16,WS,K,Potassium,30.8,MG/L,=,,,Y
49,Site 2,ML-23,21-Jun-16,WS,K,Potassium,21.9,MG/L,=,,,Y
49,Site 2,ML-23,22-Jun-16,WS,K,Potassium,24.8,MG/L,=,,,Y
49,Site 2,WL-6,14-Jul-16,WG,AS,Arsenic,0.009,MG/L,=,,,Y
49,Site 2,WL-7,2-Jul-16,WG,AS,Arsenic,0.011,MG/L,=,,,Y
49,Site 2,WL-9,15-Jul-16,WG,AS,Arsenic,0.005,MG/L,=,,,Y
49,Site 2,ML-23,6-May-16,WS,AS,Arsenic,0.016,MG/L,=,,,Y
49,Site 2,ML-23,16-Jun-16,WS,AS,Arsenic,0.043,MG/L,=,,,Y
49,Site 2,ML-23,18-Jun-16,WS,AS,Arsenic,0.033,MG/L,=,,,Y
49,Site 2,ML-23,19-Jun-16,WS,AS,Arsenic,0.037,MG/L,=,,,Y
49,Site 2,ML-23,20-Jun-16,WS,AS,Arsenic,0.035,MG/L,=,,,Y
49,Site 2,ML-23,21-Jun-16,WS,AS,Arsenic,0.035,MG/L,=,,,Y
49,Site 2,ML-23,22-Jun-16,WS,AS,Arsenic,0.03,MG/L,=,,,Y
49,Site 2,ML-23,7-Jul-16,WS,AS,Arsenic,0.05,MG/L,=,,,Y
49,Site 2,WL-6,14-Jul-16,WG,AS,Arsenic,0.011,MG/L,=,,,Y
49,Site 2,WL-7,2-Jul-16,WG,AS,Arsenic,0.012,MG/L,=,,,Y
49,Site 2,WL-9,15-Jul-16,WG,AS,Arsenic,0.006,MG/L,=,,,Y
49,Site 2,ML-23,16-Jun-16,WS,AS,Arsenic,0.071,MG/L,=,,,Y
49,Site 2,ML-23,18-Jun-16,WS,AS,Arsenic,0.051,MG/L,=,,,Y
49,Site 2,ML-23,19-Jun-16,WS,AS,Arsenic,0.046,MG/L,=,,,Y
49,Site 2,ML-23,20-Jun-16,WS,AS,Arsenic,0.039,MG/L,=,,,Y
49,Site 2,ML-23,22-Jun-16,WS,AS,Arsenic,0.035,MG/L,=,,,Y
47,Site 1,ML-2,7-Jul-16,WG,CU,Copper,0,MG/L,ND,0.001,,Y
47,Site 1,WL-8,2-Jul-16,WG,CU,Copper,0,MG/L,ND,0.001,,Y
47,Site 1,WL-1,8-Jul-16,WG,CU,Copper,0.016,MG/L,=,,,Y
48,Site 3,A-2,26-Jul-16,WG,CU,Copper,0,MG/L,ND,0.001,,Y
47,Site 1,WL-8,2-Jul-16,WG,FE,Iron,0,MG/L,ND,0.001,,Y
47,Site 1,WL-1,8-Jul-16,WG,FE,Iron,0.04,MG/L,=,,,Y
47,Site 1,ML-2,7-Jul-16,WG,FE,Iron,0,MG/L,ND,0.001,,Y
48,Site 3,A-5,16-Jul-16,WS,AS,Arsenic,0.02,MG/L,=,,,Y
48,Site 3,A-2,26-Jul-16,WG,AS,Arsenic,3.407,MG/L,=,,,Y
48,Site 3,A-3,26-Jul-16,WG,AS,Arsenic,5.07,MG/L,=,,,Y
48,Site 3,A-4,26-Jul-16,WG,AS,Arsenic,1.345,MG/L,=,,,Y
47,Site 1,ML-2,7-Jul-16,WG,MG,Magnesium,62.017,MG/L,=,,,Y
47,Site 1,WL-8,2-Jul-16,WG,MG,Magnesium,33.816,MG/L,=,,,Y
49,Site 2,WL-6,14-Jul-16,WG,CU,Copper,0,MG/L,ND,0.001,,Y
49,Site 2,WL-7,2-Jul-16,WG,CU,Copper,0,MG/L,ND,0.001,,Y
49,Site 2,WL-9,15-Jul-16,WG,CU,Copper,0,MG/L,ND,0.001,,Y
48,Site 3,A-5,16-Jul-16,WS,CU,Copper,0.002,MG/L,=,,,Y
48,Site 3,A-3,26-Jul-16,WG,CU,Copper,0,MG/L,ND,0.001,,Y
48,Site 3,A-4,26-Jul-16,WG,CU,Copper,0,MG/L,ND,0.001,,Y
48,Site 3,A-5,16-Jul-16,WS,FE,Iron,0,MG/L,ND,0.001,,Y
48,Site 3,A-2,26-Jul-16,WG,FE,Iron,0.01,MG/L,=,,,Y
48,Site 3,A-3,26-Jul-16,WG,FE,Iron,0.017,MG/L,=,,,Y
48,Site 3,A-4,26-Jul-16,WG,FE,Iron,0.009,MG/L,=,,,Y
49,Site 2,ML-23,6-May-16,WS,CU,Copper,56.495,MG/L,=,,,Y
49,Site 2,ML-23,16-Jun-16,WS,CU,Copper,98.749,MG/L,=,,,Y
49,Site 2,ML-23,18-Jun-16,WS,CU,Copper,88.832,MG/L,=,,,Y
49,Site 2,ML-23,20-Jun-16,WS,CU,Copper,94.773,MG/L,=,,,Y
49,Site 2,ML-23,21-Jun-16,WS,CU,Copper,107.254,MG/L,=,,,Y
49,Site 2,ML-23,22-Jun-16,WS,CU,Copper,110.23,MG/L,=,,,Y
49,Site 2,WL-6,14-Jul-16,WG,CU,Copper,0.038,MG/L,=,,,Y
49,Site 2,WL-7,2-Jul-16,WG,CU,Copper,0,MG/L,ND,0.001,,Y
49,Site 2,WL-9,15-Jul-16,WG,CU,Copper,0.001,MG/L,=,,,Y
49,Site 2,ML-23,16-Jun-16,WS,CU,Copper,101.358,MG/L,=,,,Y
49,Site 2,ML-23,18-Jun-16,WS,CU,Copper,98.004,MG/L,=,,,Y
49,Site 2,ML-23,19-Jun-16,WS,CU,Copper,115.27,MG/L,=,,,Y
49,Site 2,ML-23,20-Jun-16,WS,CU,Copper,105.63,MG/L,=,,,Y
49,Site 2,ML-23,21-Jun-16,WS,CU,Copper,108.842,MG/L,=,,,Y
48,Site 3,A-5,16-Jul-16,WS,MG,Magnesium,2.684,MG/L,=,,,Y
48,Site 3,A-2,26-Jul-16,WG,MG,Magnesium,13.665,MG/L,=,,,Y
48,Site 3,A-3,26-Jul-16,WG,MG,Magnesium,42.266,MG/L,=,,,Y
48,Site 3,A-4,26-Jul-16,WG,MG,Magnesium,86.953,MG/L,=,,,Y
48,Site 3,A-5,16-Jul-16,WS,K,Potassium,130.6,MG/L,=,,,Y
48,Site 3,A-2,26-Jul-16,WG,K,Potassium,32.1,MG/L,=,,,Y
47,Site 1,ML-2,7-Jul-16,WG,K,Potassium,18,MG/L,=,,,Y
47,Site 1,WL-8,2-Jul-16,WG,K,Potassium,24.4,MG/L,=,,,Y
47,Site 1,WL-1,8-Jul-16,WG,K,Potassium,5.8,MG/L,=,,,Y
47,Site 1,ML-2,7-Jul-16,WG,K,Potassium,18.9,MG/L,=,,,Y
48,Site 3,A-3,26-Jul-16,WG,K,Potassium,25.4,MG/L,=,,,Y
48,Site 3,A-4,26-Jul-16,WG,K,Potassium,28,MG/L,=,,,Y
49,Site 2,ML-23,17-Nov-16,WS,AS,Arsenic,0.0194,MG/L,=,,,Y
49,Site 2,ML-23,17-Nov-16,WS,CU,Copper,30.315,MG/L,=,,,Y
49,Site 2,ML-23,17-Nov-16,WS,FE,Iron,3.82,MG/L,=,,,Y
49,Site 2,ML-23,17-Nov-16,WS,K,Potassium,14.2,MG/L,=,,,Y
49,Site 2,ML-23,17-Nov-16,WS,MG,Magnesium,326.151,MG/L,=,,,Y
49,Site 2,ML-23,17-Nov-16,WS,AS,Arsenic,0.009,MG/L,=,,,Y
49,Site 2,ML-23,25-Nov-16,WS,AS,Arsenic,0.02367,MG/L,=,,,Y
49,Site 2,ML-23,17-Nov-16,WS,CU,Copper,22.944,MG/L,=,,,Y
49,Site 2,ML-23,17-Nov-16,WS,FE,Iron,1.577,MG/L,=,,,Y
49,Site 2,ML-23,17-Nov-16,WS,K,Potassium,13.2,MG/L,=,,,Y
49,Site 2,ML-23,17-Nov-16,WS,MG,Magnesium,314.433,MG/L,=,,,Y
49,Site 2,ML-23,25-Nov-16,WS,CU,Copper,33.27922,MG/L,=,,,Y
49,Site 2,ML-23,25-Nov-16,WS,FE,Iron,2.935,MG/L,=,,,Y
49,Site 2,ML-23,25-Nov-16,WS,K,Potassium,16.25,MG/L,=,,,Y
49,Site 2,ML-23,25-Nov-16,WS,MG,Magnesium,346.003,MG/L,=,,,Y
49,Site 2,ML-23,25-Nov-16,WS,AS,Arsenic,0.01512,MG/L,=,,,Y
49,Site 2,ML-23,25-Nov-16,WS,CU,Copper,30.75903,MG/L,=,,,Y
49,Site 2,ML-23,25-Nov-16,WS,FE,Iron,2.6523,MG/L,=,,,Y
49,Site 2,ML-23,25-Nov-16,WS,K,Potassium,14.51,MG/L,=,,,Y
49,Site 2,ML-23,25-Nov-16,WS,MG,Magnesium,303.093,MG/L,=,,,Y
49,Site 2,ML-23,24-Oct-16,WS,AS,Arsenic,0.0168,MG/L,=,,,Y
49,Site 2,ML-23,24-Oct-16,WS,CU,Copper,45.552,MG/L,=,,,Y
49,Site 2,ML-23,24-Oct-16,WS,FE,Iron,6.369,MG/L,=,,,Y
49,Site 2,ML-23,24-Oct-16,WS,K,Potassium,15.4,MG/L,=,,,Y
49,Site 2,ML-23,24-Oct-16,WS,MG,Magnesium,350.956,MG/L,=,,,Y
49,Site 2,ML-23,24-Oct-16,WS,AS,Arsenic,0.0159,MG/L,=,,,Y
49,Site 2,ML-23,24-Oct-16,WS,CU,Copper,45.541,MG/L,=,,,Y
49,Site 2,ML-23,24-Oct-16,WS,FE,Iron,6.221,MG/L,=,,,Y
49,Site 2,ML-23,24-Oct-16,WS,K,Potassium,15.4,MG/L,=,,,Y
49,Site 2,ML-23,24-Oct-16,WS,MG,Magnesium,350.901,MG/L,=,,,Y
49,Site 2,ML-23,3-Nov-16,WS,AS,Arsenic,0.018,MG/L,=,,,Y
49,Site 2,ML-23,3-Nov-16,WS,AS,Arsenic,0.0144,MG/L,=,,,Y
49,Site 2,ML-23,3-Nov-16,WS,CU,Copper,82.809,MG/L,=,,,Y
49,Site 2,ML-23,3-Nov-16,WS,FE,Iron,13.131,MG/L,=,,,Y
49,Site 2,ML-23,3-Nov-16,WS,K,Potassium,19.3,MG/L,=,,,Y
49,Site 2,ML-23,3-Nov-16,WS,MG,Magnesium,653.406,MG/L,=,,,Y
49,Site 2,ML-23,3-Nov-16,WS,CU,Copper,63.775,MG/L,=,,,Y
49,Site 2,ML-23,3-Nov-16,WS,FE,Iron,5.696,MG/L,=,,,Y
49,Site 2,ML-23,3-Nov-16,WS,K,Potassium,16.2,MG/L,=,,,Y
49,Site 2,ML-23,3-Nov-16,WS,MG,Magnesium,549.546,MG/L,=,,,Y
47,Site 1,ML-1,9-Jul-16,WG,AS,Arsenic,0.005,MG/L,=,,,Y
47,Site 1,ML-1,9-Jul-16,WG,AS,Arsenic,0.005,MG/L,=,,,Y
47,Site 1,ML-1,9-Jul-16,WG,CU,Copper,0.001,MG/L,=,,,Y
47,Site 1,ML-1,9-Jul-16,WG,CU,Copper,0.001,MG/L,=,,,Y
47,Site 1,ML-1,9-Jul-16,WG,FE,Iron,0.011,MG/L,=,,,Y
47,Site 1,ML-1,9-Jul-16,WG,FE,Iron,0.063,MG/L,=,,,Y
47,Site 1,ML-1,9-Jul-16,WG,MG,Magnesium,58.909,MG/L,=,,,Y
47,Site 1,ML-1,9-Jul-16,WG,MG,Magnesium,59.417,MG/L,=,,,Y
47,Site 1,ML-1,9-Jul-16,WG,K,Potassium,10.7,MG/L,=,,,Y
47,Site 1,ML-1,9-Jul-16,WG,K,Potassium,10.8,MG/L,=,,,Y
49,Site 2,ML-23,12-Oct-16,WS,AS,Arsenic,0.0419,MG/L,=,,,Y
49,Site 2,ML-23,12-Oct-16,WS,CU,Copper,120.056,MG/L,=,,,Y
49,Site 2,ML-23,12-Oct-16,WS,FE,Iron,14.835,MG/L,=,,,Y
49,Site 2,ML-23,12-Oct-16,WS,K,Potassium,27.9,MG/L,=,,,Y
49,Site 2,ML-23,12-Oct-16,WS,MG,Magnesium,1244.151,MG/L,=,,,Y
49,Site 2,ML-23,12-Oct-16,WS,AS,Arsenic,0.0412,MG/L,=,,,Y
49,Site 2,ML-23,12-Oct-16,WS,CU,Copper,120.051,MG/L,=,,,Y
